sub roi condition position similarity
s015 reslice-L-23c-ROI scrambled 1 0.31193
s015 reslice-L-23c-ROI random 1 0.28043
s015 reslice-L-23d-ROI intact 1 -0.04899
s015 reslice-L-23d-ROI scrambled 1 0.10233
s015 reslice-L-23d-ROI random 1 -0.01759
s015 reslice-L-24dd-ROI intact 1 0.11180
s015 reslice-L-24dd-ROI scrambled 1 -0.04234
s015 reslice-L-24dd-ROI random 1 0.08813
s015 reslice-L-24dv-ROI intact 1 -0.06268
s015 reslice-L-24dv-ROI scrambled 1 -0.13253
s015 reslice-L-24dv-ROI random 1 -0.08950
s015 reslice-L-25-ROI intact 1 0.18345
s015 reslice-L-25-ROI scrambled 1 0.71207
s015 reslice-L-25-ROI random 1 -0.11835
s015 reslice-L-2-ROI intact 1 0.29260
s015 reslice-L-2-ROI scrambled 1 0.01873
s015 reslice-L-2-ROI random 1 0.07668
s015 reslice-L-31a-ROI intact 1 0.11934
s015 reslice-L-31a-ROI scrambled 1 0.08961
s015 reslice-L-31a-ROI random 1 0.08685
s015 reslice-L-31pd-ROI intact 1 0.09913
s015 reslice-L-31pd-ROI scrambled 1 0.04109
s015 reslice-L-31pd-ROI random 1 0.11598
s015 reslice-L-31pv-ROI intact 1 0.08545
s015 reslice-L-31pv-ROI scrambled 1 0.01930
s015 reslice-L-31pv-ROI random 1 0.09149
s015 reslice-L-33pr-ROI intact 1 -0.02411
s015 reslice-L-33pr-ROI scrambled 1 0.25569
s015 reslice-L-33pr-ROI random 1 0.10433
s015 reslice-L-3a-ROI intact 1 0.07869
s015 reslice-L-3a-ROI scrambled 1 0.27602
s015 reslice-L-3a-ROI random 1 0.10197
s015 reslice-L-3b-ROI intact 1 0.07973
s015 reslice-L-3b-ROI scrambled 1 0.05873
s015 reslice-L-3b-ROI random 1 0.01647
s015 reslice-L-43-ROI intact 1 0.00655
s015 reslice-L-43-ROI scrambled 1 0.04815
s015 reslice-L-43-ROI random 1 0.04857
s015 reslice-L-44-ROI intact 1 0.09970
s015 reslice-L-44-ROI scrambled 1 0.15057
s015 reslice-L-44-ROI random 1 0.02427
s015 reslice-L-45-ROI intact 1 0.23141
s015 reslice-L-45-ROI scrambled 1 0.25666
s015 reslice-L-45-ROI random 1 0.07660
s015 reslice-L-46-ROI intact 1 0.46724
s015 reslice-L-46-ROI scrambled 1 0.25102
s015 reslice-L-46-ROI random 1 0.24544
s015 reslice-L-47l-ROI intact 1 0.12486
s015 reslice-L-47l-ROI scrambled 1 0.16725
s015 reslice-L-47l-ROI random 1 -0.02243
s015 reslice-L-47m-ROI intact 1 0.14916
s015 reslice-L-47m-ROI scrambled 1 0.39426
s015 reslice-L-47m-ROI random 1 0.09468
s015 reslice-L-47s-ROI intact 1 0.08458
s015 reslice-L-47s-ROI scrambled 1 0.06408
s015 reslice-L-47s-ROI random 1 -0.05255
s015 reslice-L-4-ROI intact 1 0.02387
s015 reslice-L-4-ROI scrambled 1 -0.07869
s015 reslice-L-4-ROI random 1 0.00769
s015 reslice-L-52-ROI intact 1 0.15232
s015 reslice-L-52-ROI scrambled 1 0.10137
s015 reslice-L-52-ROI random 1 0.11009
s015 reslice-L-55b-ROI intact 1 -0.00753
s015 reslice-L-55b-ROI scrambled 1 -0.05084
s015 reslice-L-55b-ROI random 1 -0.00050
s015 reslice-L-5L-ROI intact 1 0.10371
s015 reslice-L-5L-ROI scrambled 1 0.06669
s015 reslice-L-5L-ROI random 1 0.04370
s015 reslice-L-5m-ROI intact 1 0.05261
s015 reslice-L-5m-ROI scrambled 1 0.02696
s015 reslice-L-5m-ROI random 1 -0.08166
s015 reslice-L-5mv-ROI intact 1 -0.02162
s015 reslice-L-5mv-ROI scrambled 1 0.07101
s015 reslice-L-5mv-ROI random 1 0.09625
s015 reslice-L-6a-ROI intact 1 0.48054
s015 reslice-L-6a-ROI scrambled 1 0.29525
s015 reslice-L-6a-ROI random 1 0.38621
s015 reslice-L-6d-ROI intact 1 0.10720
s015 reslice-L-6d-ROI scrambled 1 -0.18673
s015 reslice-L-6d-ROI random 1 0.15748
s015 reslice-L-6ma-ROI intact 1 0.16339
s015 reslice-L-6ma-ROI scrambled 1 -0.00034
s015 reslice-L-6ma-ROI random 1 -0.00718
s015 reslice-L-6mp-ROI intact 1 0.07754
s015 reslice-L-6mp-ROI scrambled 1 0.01570
s015 reslice-L-6mp-ROI random 1 0.02677
s015 reslice-L-6r-ROI intact 1 0.11323
s015 reslice-L-6r-ROI scrambled 1 0.09464
s015 reslice-L-6r-ROI random 1 0.07918
s015 reslice-L-6v-ROI intact 1 0.10173
s015 reslice-L-6v-ROI scrambled 1 0.00719
s015 reslice-L-6v-ROI random 1 0.09945
s015 reslice-L-7AL-ROI intact 1 0.20243
s015 reslice-L-7AL-ROI scrambled 1 0.10461
s015 reslice-L-7AL-ROI random 1 0.20347
s015 reslice-L-7Am-ROI intact 1 0.00847
s015 reslice-L-7Am-ROI scrambled 1 0.21820
s015 reslice-L-7Am-ROI random 1 0.13168
s015 reslice-L-7PC-ROI intact 1 0.32724
s015 reslice-L-7PC-ROI scrambled 1 0.19425
s015 reslice-L-7PC-ROI random 1 0.08272
s015 reslice-L-7PL-ROI intact 1 0.33035
s015 reslice-L-7PL-ROI scrambled 1 0.10396
s015 reslice-L-7PL-ROI random 1 0.12572
s015 reslice-L-7Pm-ROI intact 1 0.23793
s015 reslice-L-7Pm-ROI scrambled 1 0.07652
s015 reslice-L-7Pm-ROI random 1 -0.00619
s015 reslice-L-7m-ROI intact 1 0.20580
s015 reslice-L-7m-ROI scrambled 1 0.38428
s015 reslice-L-7m-ROI random 1 0.32109
s015 reslice-L-8Ad-ROI intact 1 0.23622
s015 reslice-L-8Ad-ROI scrambled 1 0.28824
s015 reslice-L-8Ad-ROI random 1 0.22795
s015 reslice-L-8Av-ROI intact 1 0.12427
s015 reslice-L-8Av-ROI scrambled 1 0.11292
s015 reslice-L-8Av-ROI random 1 -0.00244
s015 reslice-L-8BL-ROI intact 1 0.10444
s015 reslice-L-8BL-ROI scrambled 1 0.26616
s015 reslice-L-8BL-ROI random 1 0.04051
s015 reslice-L-8BM-ROI intact 1 0.10723
s015 reslice-L-8BM-ROI scrambled 1 0.05095
s015 reslice-L-8BM-ROI random 1 0.10813
s015 reslice-L-8C-ROI intact 1 0.43630
s015 reslice-L-8C-ROI scrambled 1 0.26786
s015 reslice-L-8C-ROI random 1 0.08928
s015 reslice-L-9-46d-ROI intact 1 0.46022
s015 reslice-L-9-46d-ROI scrambled 1 0.26744
s015 reslice-L-9-46d-ROI random 1 0.21746
s015 reslice-L-9a-ROI intact 1 0.03760
s015 reslice-L-9a-ROI scrambled 1 0.08995
s015 reslice-L-9a-ROI random 1 -0.03228
s015 reslice-L-9m-ROI intact 1 0.19642
s015 reslice-L-9m-ROI scrambled 1 0.11793
s015 reslice-L-9m-ROI random 1 0.06412
s015 reslice-L-9p-ROI intact 1 0.04342
s015 reslice-L-9p-ROI scrambled 1 0.26168
s015 reslice-L-9p-ROI random 1 0.08512
s015 reslice-L-A1-ROI intact 1 -0.07620
s015 reslice-L-A1-ROI scrambled 1 0.00497
s015 reslice-L-A1-ROI random 1 0.00597
s015 reslice-L-A4-ROI intact 1 -0.00802
s015 reslice-L-A4-ROI scrambled 1 0.10349
s015 reslice-L-A4-ROI random 1 -0.04788
s015 reslice-L-A5-ROI intact 1 -0.08683
s015 reslice-L-A5-ROI scrambled 1 0.03369
s015 reslice-L-A5-ROI random 1 0.05233
s015 reslice-L-AAIC-ROI intact 1 -0.03070
s015 reslice-L-AAIC-ROI scrambled 1 0.13018
s015 reslice-L-AAIC-ROI random 1 -0.03933
s015 reslice-L-AIP-ROI intact 1 0.32886
s015 reslice-L-AIP-ROI scrambled 1 0.20778
s015 reslice-L-AIP-ROI random 1 0.28161
s015 reslice-L-AVI-ROI intact 1 0.25559
s015 reslice-L-AVI-ROI scrambled 1 0.10572
s015 reslice-L-AVI-ROI random 1 0.12029
s015 reslice-L-DVT-ROI intact 1 0.15330
s015 reslice-L-DVT-ROI scrambled 1 0.01882
s015 reslice-L-DVT-ROI random 1 0.12217
s015 reslice-L-EC-ROI intact 1 0.11023
s015 reslice-L-EC-ROI scrambled 1 -0.06622
s015 reslice-L-EC-ROI random 1 0.03191
s015 reslice-L-FEF-ROI intact 1 0.15430
s015 reslice-L-FEF-ROI scrambled 1 -0.08488
s015 reslice-L-FEF-ROI random 1 -0.00280
s015 reslice-L-FFC-ROI intact 1 0.31135
s015 reslice-L-FFC-ROI scrambled 1 0.33306
s015 reslice-L-FFC-ROI random 1 0.11253
s015 reslice-L-FOP1-ROI intact 1 -0.17079
s015 reslice-L-FOP1-ROI scrambled 1 0.00622
s015 reslice-L-FOP1-ROI random 1 -0.01750
s015 reslice-L-FOP2-ROI intact 1 0.18073
s015 reslice-L-FOP2-ROI scrambled 1 0.18121
s015 reslice-L-FOP2-ROI random 1 -0.00641
s015 reslice-L-FOP3-ROI intact 1 -0.02718
s015 reslice-L-FOP3-ROI scrambled 1 -0.21182
s015 reslice-L-FOP3-ROI random 1 0.13898
s015 reslice-L-FOP4-ROI intact 1 0.30190
s015 reslice-L-FOP4-ROI scrambled 1 0.33565
s015 reslice-L-FOP4-ROI random 1 0.10747
s015 reslice-L-FOP5-ROI intact 1 0.32471
s015 reslice-L-FOP5-ROI scrambled 1 0.18806
s015 reslice-L-FOP5-ROI random 1 0.08715
s015 reslice-L-FST-ROI intact 1 0.12271
s015 reslice-L-FST-ROI scrambled 1 0.15000
s015 reslice-L-FST-ROI random 1 0.11691
s015 reslice-L-H-ROI intact 1 0.21921
s015 reslice-L-H-ROI scrambled 1 -0.11400
s015 reslice-L-H-ROI random 1 0.14346
s015 reslice-L-IFJa-ROI intact 1 0.21411
s015 reslice-L-IFJa-ROI scrambled 1 0.22009
s015 reslice-L-IFJa-ROI random 1 0.16287
s015 reslice-L-IFJp-ROI intact 1 0.34215
s015 reslice-L-IFJp-ROI scrambled 1 0.33779
s015 reslice-L-IFJp-ROI random 1 0.30835
s015 reslice-L-IFSa-ROI intact 1 0.49080
s015 reslice-L-IFSa-ROI scrambled 1 0.37871
s015 reslice-L-IFSa-ROI random 1 0.24836
s015 reslice-L-IFSp-ROI intact 1 0.26038
s015 reslice-L-IFSp-ROI scrambled 1 0.39832
s015 reslice-L-IFSp-ROI random 1 0.24648
s015 reslice-L-IP0-ROI intact 1 0.25155
s015 reslice-L-IP0-ROI scrambled 1 0.04635
s015 reslice-L-IP0-ROI random 1 0.03430
s015 reslice-L-IP1-ROI intact 1 0.35126
s015 reslice-L-IP1-ROI scrambled 1 0.24425
s015 reslice-L-IP1-ROI random 1 0.25562
s015 reslice-L-IP2-ROI intact 1 0.53543
s015 reslice-L-IP2-ROI scrambled 1 0.38690
s015 reslice-L-IP2-ROI random 1 0.42063
s015 reslice-L-IPS1-ROI intact 1 0.33395
s015 reslice-L-IPS1-ROI scrambled 1 0.26367
s015 reslice-L-IPS1-ROI random 1 0.27809
s015 reslice-L-Ig-ROI intact 1 -0.05790
s015 reslice-L-Ig-ROI scrambled 1 -0.00154
s015 reslice-L-Ig-ROI random 1 -0.00699
s015 reslice-L-LBelt-ROI intact 1 0.07173
s015 reslice-L-LBelt-ROI scrambled 1 0.16170
s015 reslice-L-LBelt-ROI random 1 -0.03071
s015 reslice-L-LIPd-ROI intact 1 0.72113
s015 reslice-L-LIPd-ROI scrambled 1 0.19772
s015 reslice-L-LIPd-ROI random 1 0.26050
s015 reslice-L-LIPv-ROI intact 1 0.60754
s015 reslice-L-LIPv-ROI scrambled 1 0.09115
s015 reslice-L-LIPv-ROI random 1 0.05169
s015 reslice-L-LO1-ROI intact 1 0.05472
s015 reslice-L-LO1-ROI scrambled 1 0.18713
s015 reslice-L-LO1-ROI random 1 -0.06424
s015 reslice-L-LO2-ROI intact 1 0.18636
s015 reslice-L-LO2-ROI scrambled 1 0.26967
s015 reslice-L-LO2-ROI random 1 0.08170
s015 reslice-L-LO3-ROI intact 1 0.09175
s015 reslice-L-LO3-ROI scrambled 1 0.44506
s015 reslice-L-LO3-ROI random 1 0.08952
s015 reslice-L-MBelt-ROI intact 1 0.06339
s015 reslice-L-MBelt-ROI scrambled 1 0.21395
s015 reslice-L-MBelt-ROI random 1 0.21079
s015 reslice-L-MIP-ROI intact 1 0.49998
s015 reslice-L-MIP-ROI scrambled 1 0.13266
s015 reslice-L-MIP-ROI random 1 0.08771
s015 reslice-L-MI-ROI intact 1 0.21597
s015 reslice-L-MI-ROI scrambled 1 0.17278
s015 reslice-L-MI-ROI random 1 0.05997
s015 reslice-L-MST-ROI intact 1 0.33401
s015 reslice-L-MST-ROI scrambled 1 0.03503
s015 reslice-L-MST-ROI random 1 0.15093
s015 reslice-L-MT-ROI intact 1 0.16716
s015 reslice-L-MT-ROI scrambled 1 0.08460
s015 reslice-L-MT-ROI random 1 0.04780
s015 reslice-L-OFC-ROI intact 1 NaN
s015 reslice-L-OFC-ROI scrambled 1 NaN
s015 reslice-L-OFC-ROI random 1 NaN
s015 reslice-L-OP1-ROI intact 1 -0.03556
s015 reslice-L-OP1-ROI scrambled 1 -0.03130
s015 reslice-L-OP1-ROI random 1 -0.04559
s015 reslice-L-OP2-3-ROI intact 1 0.04461
s015 reslice-L-OP2-3-ROI scrambled 1 0.25203
s015 reslice-L-OP2-3-ROI random 1 0.24875
s015 reslice-L-OP4-ROI intact 1 0.10608
s015 reslice-L-OP4-ROI scrambled 1 0.10097
s015 reslice-L-OP4-ROI random 1 -0.09519
s015 reslice-L-PBelt-ROI intact 1 0.10524
s015 reslice-L-PBelt-ROI scrambled 1 0.16627
s015 reslice-L-PBelt-ROI random 1 0.12595
s015 reslice-L-PCV-ROI intact 1 0.25567
s015 reslice-L-PCV-ROI scrambled 1 0.44078
s015 reslice-L-PCV-ROI random 1 0.40988
s015 reslice-L-PEF-ROI intact 1 -0.06144
s015 reslice-L-PEF-ROI scrambled 1 -0.18486
s015 reslice-L-PEF-ROI random 1 -0.07674
s015 reslice-L-PF-ROI intact 1 0.20195
s015 reslice-L-PF-ROI scrambled 1 0.24428
s015 reslice-L-PF-ROI random 1 0.04891
s015 reslice-L-PFcm-ROI intact 1 -0.02164
s015 reslice-L-PFcm-ROI scrambled 1 -0.05890
s015 reslice-L-PFcm-ROI random 1 -0.10438
s015 reslice-L-PFm-ROI intact 1 0.31649
s015 reslice-L-PFm-ROI scrambled 1 0.16402
s015 reslice-L-PFm-ROI random 1 0.14336
s015 reslice-L-PFop-ROI intact 1 0.10800
s015 reslice-L-PFop-ROI scrambled 1 0.20054
s015 reslice-L-PFop-ROI random 1 0.03769
s015 reslice-L-PFt-ROI intact 1 0.25730
s015 reslice-L-PFt-ROI scrambled 1 0.22191
s015 reslice-L-PFt-ROI random 1 0.23294
s015 reslice-L-PGi-ROI intact 1 0.17906
s015 reslice-L-PGi-ROI scrambled 1 0.31077
s015 reslice-L-PGi-ROI random 1 0.10641
s015 reslice-L-PGp-ROI intact 1 0.08027
s015 reslice-L-PGp-ROI scrambled 1 0.29832
s015 reslice-L-PGp-ROI random 1 0.03455
s015 reslice-L-PGs-ROI intact 1 0.22919
s015 reslice-L-PGs-ROI scrambled 1 0.30094
s015 reslice-L-PGs-ROI random 1 0.29049
s015 reslice-L-PHA1-ROI intact 1 0.14517
s015 reslice-L-PHA1-ROI scrambled 1 0.18268
s015 reslice-L-PHA1-ROI random 1 0.11991
s015 reslice-L-PHA2-ROI intact 1 0.26570
s015 reslice-L-PHA2-ROI scrambled 1 0.13101
s015 reslice-L-PHA2-ROI random 1 0.18106
s015 reslice-L-PHA3-ROI intact 1 0.23799
s015 reslice-L-PHA3-ROI scrambled 1 0.28063
s015 reslice-L-PHA3-ROI random 1 0.11010
s015 reslice-L-PHT-ROI intact 1 0.25113
s015 reslice-L-PHT-ROI scrambled 1 0.35919
s015 reslice-L-PHT-ROI random 1 0.18639
s015 reslice-L-PH-ROI intact 1 0.49888
s015 reslice-L-PH-ROI scrambled 1 0.47919
s015 reslice-L-PH-ROI random 1 0.25957
s015 reslice-L-PIT-ROI intact 1 0.24575
s015 reslice-L-PIT-ROI scrambled 1 0.21738
s015 reslice-L-PIT-ROI random 1 0.13320
s015 reslice-L-PI-ROI intact 1 0.06645
s015 reslice-L-PI-ROI scrambled 1 0.33582
s015 reslice-L-PI-ROI random 1 0.07131
s015 reslice-L-POS1-ROI intact 1 0.07572
s015 reslice-L-POS1-ROI scrambled 1 -0.00117
s015 reslice-L-POS1-ROI random 1 0.22172
s015 reslice-L-POS2-ROI intact 1 0.11906
s015 reslice-L-POS2-ROI scrambled 1 -0.12066
s015 reslice-L-POS2-ROI random 1 0.08264
s015 reslice-L-PSL-ROI intact 1 -0.11043
s015 reslice-L-PSL-ROI scrambled 1 0.39730
s015 reslice-L-PSL-ROI random 1 0.08112
s015 reslice-L-PeEc-ROI intact 1 0.06322
s015 reslice-L-PeEc-ROI scrambled 1 0.02571
s015 reslice-L-PeEc-ROI random 1 0.02421
s015 reslice-L-Pir-ROI intact 1 0.12256
s015 reslice-L-Pir-ROI scrambled 1 -0.03902
s015 reslice-L-Pir-ROI random 1 -0.00399
s015 reslice-L-PoI1-ROI intact 1 -0.01796
s015 reslice-L-PoI1-ROI scrambled 1 0.07660
s015 reslice-L-PoI1-ROI random 1 0.00326
s015 reslice-L-PoI2-ROI intact 1 0.04267
s015 reslice-L-PoI2-ROI scrambled 1 0.09030
s015 reslice-L-PoI2-ROI random 1 -0.00818
s015 reslice-L-PreS-ROI intact 1 0.01551
s015 reslice-L-PreS-ROI scrambled 1 -0.01748
s015 reslice-L-PreS-ROI random 1 0.12131
s015 reslice-L-ProS-ROI intact 1 -0.07960
s015 reslice-L-ProS-ROI scrambled 1 0.07547
s015 reslice-L-ProS-ROI random 1 0.17155
s015 reslice-L-RI-ROI intact 1 0.06510
s015 reslice-L-RI-ROI scrambled 1 0.07035
s015 reslice-L-RI-ROI random 1 0.06471
s015 reslice-L-RSC-ROI intact 1 0.01001
s015 reslice-L-RSC-ROI scrambled 1 0.13634
s015 reslice-L-RSC-ROI random 1 -0.01307
s015 reslice-L-SCEF-ROI intact 1 0.25590
s015 reslice-L-SCEF-ROI scrambled 1 0.09365
s015 reslice-L-SCEF-ROI random 1 0.12679
s015 reslice-L-SFL-ROI intact 1 0.31266
s015 reslice-L-SFL-ROI scrambled 1 0.25172
s015 reslice-L-SFL-ROI random 1 0.17747
s015 reslice-L-STGa-ROI intact 1 -0.04783
s015 reslice-L-STGa-ROI scrambled 1 0.00874
s015 reslice-L-STGa-ROI random 1 0.15337
s015 reslice-L-STSda-ROI intact 1 -0.07459
s015 reslice-L-STSda-ROI scrambled 1 0.16371
s015 reslice-L-STSda-ROI random 1 0.09748
s015 reslice-L-STSdp-ROI intact 1 0.23549
s015 reslice-L-STSdp-ROI scrambled 1 0.26064
s015 reslice-L-STSdp-ROI random 1 0.11775
s015 reslice-L-STSva-ROI intact 1 -0.02266
s015 reslice-L-STSva-ROI scrambled 1 0.17598
s015 reslice-L-STSva-ROI random 1 0.06145
s015 reslice-L-STSvp-ROI intact 1 0.15314
s015 reslice-L-STSvp-ROI scrambled 1 0.26607
s015 reslice-L-STSvp-ROI random 1 0.08860
s015 reslice-L-STV-ROI intact 1 -0.09783
s015 reslice-L-STV-ROI scrambled 1 0.20081
s015 reslice-L-STV-ROI random 1 -0.00592
s015 reslice-L-TA2-ROI intact 1 -0.14046
s015 reslice-L-TA2-ROI scrambled 1 -0.08925
s015 reslice-L-TA2-ROI random 1 0.02974
s015 reslice-L-TE1a-ROI intact 1 0.00396
s015 reslice-L-TE1a-ROI scrambled 1 0.05489
s015 reslice-L-TE1a-ROI random 1 0.03050
s015 reslice-L-TE1m-ROI intact 1 0.10163
s015 reslice-L-TE1m-ROI scrambled 1 0.06209
s015 reslice-L-TE1m-ROI random 1 0.04965
s015 reslice-L-TE1p-ROI intact 1 0.27623
s015 reslice-L-TE1p-ROI scrambled 1 0.16172
s015 reslice-L-TE1p-ROI random 1 0.05620
s015 reslice-L-TE2a-ROI intact 1 -0.09211
s015 reslice-L-TE2a-ROI scrambled 1 0.01323
s015 reslice-L-TE2a-ROI random 1 0.07080
s015 reslice-L-TE2p-ROI intact 1 0.30345
s015 reslice-L-TE2p-ROI scrambled 1 0.08589
s015 reslice-L-TE2p-ROI random 1 0.24259
s015 reslice-L-TF-ROI intact 1 0.02046
s015 reslice-L-TF-ROI scrambled 1 -0.09103
s015 reslice-L-TF-ROI random 1 0.03578
s015 reslice-L-TGd-ROI intact 1 0.02816
s015 reslice-L-TGd-ROI scrambled 1 0.10014
s015 reslice-L-TGd-ROI random 1 0.02823
s015 reslice-L-TGv-ROI intact 1 0.00258
s015 reslice-L-TGv-ROI scrambled 1 -0.05824
s015 reslice-L-TGv-ROI random 1 -0.00626
s015 reslice-L-TPOJ1-ROI intact 1 -0.09770
s015 reslice-L-TPOJ1-ROI scrambled 1 -0.06013
s015 reslice-L-TPOJ1-ROI random 1 -0.04271
s015 reslice-L-TPOJ2-ROI intact 1 -0.07424
s015 reslice-L-TPOJ2-ROI scrambled 1 -0.03629
s015 reslice-L-TPOJ2-ROI random 1 0.10465
s015 reslice-L-TPOJ3-ROI intact 1 0.37638
s015 reslice-L-TPOJ3-ROI scrambled 1 0.44810
s015 reslice-L-TPOJ3-ROI random 1 0.12746
s015 reslice-L-V1-ROI intact 1 0.05149
s015 reslice-L-V1-ROI scrambled 1 0.07080
s015 reslice-L-V1-ROI random 1 0.08170
s015 reslice-L-V2-ROI intact 1 0.16777
s015 reslice-L-V2-ROI scrambled 1 0.19279
s015 reslice-L-V2-ROI random 1 0.02284
s015 reslice-L-V3A-ROI intact 1 0.28391
s015 reslice-L-V3A-ROI scrambled 1 0.21046
s015 reslice-L-V3A-ROI random 1 0.24405
s015 reslice-L-V3B-ROI intact 1 0.23628
s015 reslice-L-V3B-ROI scrambled 1 0.30231
s015 reslice-L-V3B-ROI random 1 0.18229
s015 reslice-L-V3CD-ROI intact 1 0.12104
s015 reslice-L-V3CD-ROI scrambled 1 0.23796
s015 reslice-L-V3CD-ROI random 1 0.12273
s015 reslice-L-V3-ROI intact 1 0.21239
s015 reslice-L-V3-ROI scrambled 1 0.25032
s015 reslice-L-V3-ROI random 1 0.14280
s015 reslice-L-V4-ROI intact 1 0.21799
s015 reslice-L-V4-ROI scrambled 1 0.29144
s015 reslice-L-V4-ROI random 1 0.17020
s015 reslice-L-V4t-ROI intact 1 0.01131
s015 reslice-L-V4t-ROI scrambled 1 0.19583
s015 reslice-L-V4t-ROI random 1 0.10143
s015 reslice-L-V6A-ROI intact 1 0.25104
s015 reslice-L-V6A-ROI scrambled 1 0.48367
s015 reslice-L-V6A-ROI random 1 0.48804
s015 reslice-L-V6-ROI intact 1 0.42665
s015 reslice-L-V6-ROI scrambled 1 0.18992
s015 reslice-L-V6-ROI random 1 0.14051
s015 reslice-L-V7-ROI intact 1 0.24244
s015 reslice-L-V7-ROI scrambled 1 0.27874
s015 reslice-L-V7-ROI random 1 0.30310
s015 reslice-L-V8-ROI intact 1 -0.10727
s015 reslice-L-V8-ROI scrambled 1 0.10624
s015 reslice-L-V8-ROI random 1 -0.14294
s015 reslice-L-VIP-ROI intact 1 0.40478
s015 reslice-L-VIP-ROI scrambled 1 0.36868
s015 reslice-L-VIP-ROI random 1 0.11155
s015 reslice-L-VMV1-ROI intact 1 0.11979
s015 reslice-L-VMV1-ROI scrambled 1 0.09928
s015 reslice-L-VMV1-ROI random 1 0.14310
s015 reslice-L-VMV2-ROI intact 1 0.19381
s015 reslice-L-VMV2-ROI scrambled 1 0.28076
s015 reslice-L-VMV2-ROI random 1 0.17571
s015 reslice-L-VMV3-ROI intact 1 -0.09058
s015 reslice-L-VMV3-ROI scrambled 1 0.19563
s015 reslice-L-VMV3-ROI random 1 -0.03037
s015 reslice-L-VVC-ROI intact 1 0.04050
s015 reslice-L-VVC-ROI scrambled 1 0.15686
s015 reslice-L-VVC-ROI random 1 0.08143
s015 reslice-L-a10p-ROI intact 1 0.22349
s015 reslice-L-a10p-ROI scrambled 1 0.05687
s015 reslice-L-a10p-ROI random 1 -0.04575
s015 reslice-L-a24-ROI intact 1 0.09093
s015 reslice-L-a24-ROI scrambled 1 0.14737
s015 reslice-L-a24-ROI random 1 -0.02685
s015 reslice-L-a24pr-ROI intact 1 -0.07354
s015 reslice-L-a24pr-ROI scrambled 1 0.06211
s015 reslice-L-a24pr-ROI random 1 -0.06792
s015 reslice-L-a32pr-ROI intact 1 0.02797
s015 reslice-L-a32pr-ROI scrambled 1 0.36187
s015 reslice-L-a32pr-ROI random 1 0.15233
s015 reslice-L-a47r-ROI intact 1 0.04367
s015 reslice-L-a47r-ROI scrambled 1 -0.04074
s015 reslice-L-a47r-ROI random 1 -0.04986
s015 reslice-L-a9-46v-ROI intact 1 0.37120
s015 reslice-L-a9-46v-ROI scrambled 1 0.32866
s015 reslice-L-a9-46v-ROI random 1 0.16578
s015 reslice-L-d23ab-ROI intact 1 0.09053
s015 reslice-L-d23ab-ROI scrambled 1 0.20742
s015 reslice-L-d23ab-ROI random 1 -0.11079
s015 reslice-L-d32-ROI intact 1 0.11088
s015 reslice-L-d32-ROI scrambled 1 0.20650
s015 reslice-L-d32-ROI random 1 0.05413
s015 reslice-L-i6-8-ROI intact 1 0.36541
s015 reslice-L-i6-8-ROI scrambled 1 0.14308
s015 reslice-L-i6-8-ROI random 1 0.11984
s015 reslice-L-p10p-ROI intact 1 0.11670
s015 reslice-L-p10p-ROI scrambled 1 0.04771
s015 reslice-L-p10p-ROI random 1 -0.12770
s015 reslice-L-p24-ROI intact 1 0.07901
s015 reslice-L-p24-ROI scrambled 1 0.13958
s015 reslice-L-p24-ROI random 1 0.03770
s015 reslice-L-p24pr-ROI intact 1 0.03688
s015 reslice-L-p24pr-ROI scrambled 1 0.19296
s015 reslice-L-p24pr-ROI random 1 -0.08338
s015 reslice-L-p32-ROI intact 1 0.17890
s015 reslice-L-p32-ROI scrambled 1 0.25949
s015 reslice-L-p32-ROI random 1 0.04403
s015 reslice-L-p32pr-ROI intact 1 0.01958
s015 reslice-L-p32pr-ROI scrambled 1 0.37336
s015 reslice-L-p32pr-ROI random 1 -0.01299
s015 reslice-L-p47r-ROI intact 1 0.11363
s015 reslice-L-p47r-ROI scrambled 1 0.01526
s015 reslice-L-p47r-ROI random 1 -0.09026
s015 reslice-L-p9-46v-ROI intact 1 0.46413
s015 reslice-L-p9-46v-ROI scrambled 1 0.28942
s015 reslice-L-p9-46v-ROI random 1 0.23862
s015 reslice-L-pOFC-ROI intact 1 0.04098
s015 reslice-L-pOFC-ROI scrambled 1 0.02026
s015 reslice-L-pOFC-ROI random 1 -0.01023
s015 reslice-L-s32-ROI intact 1 0.07281
s015 reslice-L-s32-ROI scrambled 1 0.43751
s015 reslice-L-s32-ROI random 1 0.00368
s015 reslice-L-s6-8-ROI intact 1 0.23981
s015 reslice-L-s6-8-ROI scrambled 1 0.17549
s015 reslice-L-s6-8-ROI random 1 0.14055
s015 reslice-L-v23ab-ROI intact 1 -0.09335
s015 reslice-L-v23ab-ROI scrambled 1 0.06956
s015 reslice-L-v23ab-ROI random 1 0.00008
s015 reslice-R-10d-ROI intact 1 0.30071
s015 reslice-R-10d-ROI scrambled 1 0.22035
s015 reslice-R-10d-ROI random 1 -0.02563
s015 reslice-R-10pp-ROI intact 1 0.05743
s015 reslice-R-10pp-ROI scrambled 1 0.24910
s015 reslice-R-10pp-ROI random 1 0.01218
s015 reslice-R-10r-ROI intact 1 0.33098
s015 reslice-R-10r-ROI scrambled 1 0.31578
s015 reslice-R-10r-ROI random 1 0.19319
s015 reslice-R-10v-ROI intact 1 0.10372
